id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12502840,Room  in a beutifull villa,57526036,Caroline,,Farsta,59.27631,18.0726,Entire home/apt,701,2,94,2022-09-18,1.22,1,251,8,
12511760,Nice apartment in Stockholm,67759750,Kamilla,,Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,928,3,34,2022-08-04,0.44,1,52,3,
12556116,Charming villa close to city,29298842,Patrik,,Hägersten-Liljeholmens,59.29967,17.99006,Entire home/apt,3000,14,2,2017-01-02,0.03,1,84,0,
12583167,Seaview apartment next to beach,1723892,Shila & Volkan,,Skärholmens,59.27204,17.86924,Entire home/apt,1900,5,31,2022-08-23,0.47,1,172,9,
12608789,"Mysig lägenhet i lugnt område, 3 min till t-bana",60260537,Magdalena,,Bromma,59.349660585303894,17.884180615537627,Entire home/apt,800,3,0,,,1,96,0,
12635870,Stunning Designer Apartment in the Heart of Stockholm,68620876,Inger,,Norrmalms,59.34464,18.06084,Entire home/apt,3100,4,55,2022-07-30,0.72,1,162,9,
12636818,Cityradhus med takterass,7651956,Gabriella,,Enskede-Årsta-Vantörs,59.28855,18.09485,Entire home/apt,941,4,1,2016-06-23,0.01,1,61,0,
12645034,Bright large Rum in Stockholm,68678816,Lidya,,Farsta,59.25626,18.08265,Private room,550,2,17,2017-09-05,0.22,1,0,0,
12675794,Central and family friendly apt,67403524,Leif,,Norrmalms,59.33966,18.05325,Entire home/apt,1300,3,18,2022-08-03,0.24,1,7,4,
12678400,"Seaside location near Stockholm, car + boat incl",36588078,Anna,,Östermalms,59.37517,18.09145,Entire home/apt,3500,4,16,2020-07-30,0.21,1,328,0,
12679480,"Apartment in the middle of So-Fo, Södermalm, 67sqm",27419464,Jesper,,Södermalms,59.313091,18.07708,Entire home/apt,1614,1,30,2022-09-22,8.04,1,275,30,
12679511,For children & Well connected,67085031,Petter,,Södermalms,59.3106,18.06037,Entire home/apt,1366,5,16,2017-07-21,0.21,1,46,0,
12689040,Amazing 33 sqm in central Stockholm,67251753,Jenny,,Norrmalms,59.34717,18.05565,Private room,400,365,0,,,1,365,0,
12723397,Ljus och fräsh 2:a.,69180091,Janna,,Älvsjö,59.29054,17.99953,Entire home/apt,857,1,11,2017-06-10,0.14,1,327,0,
12723835,Rent my cozy apt! Best summer location in Sthlm!,6157327,Jenny,,Hägersten-Liljeholmens,59.31451,18.00568,Entire home/apt,990,3,20,2022-09-04,0.27,1,347,10,
12787874,Great located/central nice room trendy Södermalm,44813548,Martin,,Södermalms,59.31897,18.05084,Private room,472,60,14,2022-08-03,0.18,2,266,1,
12807694,Great apartment,69810217,Sofia And Marre,,Östermalms,59.3479,18.10731,Entire home/apt,899,5,169,2022-09-11,2.18,1,114,7,
12816207,"Villa Close  Sthlm City, Enskede",44101136,Håkan,,Skarpnäcks,59.27793,18.10779,Entire home/apt,2300,3,0,,,1,362,0,
12822620,Beautiful apartment in Stockholm!,57351791,Alberto,,Södermalms,59.31841,18.03738,Entire home/apt,3277,7,12,2022-07-24,0.16,1,0,1,
12828993,Nice and light room in the top of the building,17749108,Eva,,Södermalms,59.31332,18.06171,Private room,650,2,89,2020-03-01,1.14,1,45,0,
12839976,Familjevilla nära T-bana och natur,70110018,Hannah,,Hägersten-Liljeholmens,59.30345,17.95929,Entire home/apt,2500,4,13,2022-08-03,0.19,1,126,5,
12858780,"Large villa in Stockholm, pool+lake",48600902,Thomas,,Älvsjö,59.27476,17.95225,Entire home/apt,1800,3,18,2022-07-13,0.24,1,83,2,
12897382,Central top floor apartment next to archipelago,70635726,Roy,,Östermalms,59.35713,18.0872,Entire home/apt,990,14,1,2022-08-14,0.71,1,31,1,
12900855,Penthouse apartment in Stockholm,24481606,Karin,,Östermalms,59.38138,18.02925,Entire home/apt,800,3,30,2022-08-03,0.39,1,0,2,
12910198,Great house 10 min from Stockholm c,70767415,Maria,,Rinkeby-Tensta,59.40275,17.98574,Entire home/apt,1500,7,40,2022-08-17,0.52,1,37,3,
12910536,Cosy apartment near Stockholm Central,70770699,Amr,,Farsta,59.23664,18.09241,Entire home/apt,1200,3,0,,,1,364,0,
12925473,Sekelskiftes 4:a i Vasastan,31161414,Michael,,Norrmalms,59.34313,18.04156,Entire home/apt,1500,2,40,2022-08-06,0.53,1,0,6,
12927342,Villa Flysta,1082899,Daniel,,Spånga-Tensta,59.36795,17.89479,Entire home/apt,2200,3,3,2019-06-08,0.04,1,363,0,
12927843,City Center Apartment by the sea,53335560,Tomas,,Kungsholmens,59.34054,18.0095,Entire home/apt,799,2,48,2021-11-07,0.62,1,267,1,
12949236,Härligt rum i Enskede,71134365,Alexandra,,Enskede-Årsta-Vantörs,59.2845,18.06215,Private room,3000,1,0,,,1,0,0,
12950394,Nature & urban vibes in Stockholm!,35532498,Ingrid,,Hägersten-Liljeholmens,59.31692,18.00877,Entire home/apt,1600,4,17,2022-06-29,1.66,1,0,17,
12964822,Charming flat in close proximity to everything!,33184487,Per,,Norrmalms,59.33898,18.03844,Entire home/apt,2000,8,4,2017-06-20,0.05,1,364,0,
12968886,Big apartment in Sthlms nicest area,71338584,Adnan,,Södermalms,59.31337,18.07973,Entire home/apt,2200,3,48,2022-01-04,0.62,1,0,5,
12987910,Cozy apartment in quiet area,62983582,Louise,,Skärholmens,59.29237,17.944,Private room,416,2,202,2022-09-04,2.67,1,142,45,
12992455,World class neighborhood -  best for 2,70821530,Antti,,Södermalms,59.31663,18.05453,Entire home/apt,1456,3,61,2019-09-03,0.79,1,0,0,
13012029,"Large house in Solhem, Spånga",71794370,Jessica,,Spånga-Tensta,59.38218,17.8754,Entire home/apt,2200,4,19,2022-08-12,0.25,1,170,3,
13014175,Central with sunny balcony,7101207,Andreas,,Södermalms,59.31766,18.08046,Entire home/apt,1238,10,5,2017-07-31,0.08,1,97,0,
13018074,Lux. penthouse in SoFo with 2 large balconies,6142107,Sara,,Södermalms,59.31474,18.0807,Entire home/apt,3824,30,0,,,1,177,0,
13034357,＃SoFo Chill & Explore - Everything Minutes Away,38896757,Emil,,Södermalms,59.31387,18.08038,Entire home/apt,1690,2,22,2021-11-20,0.28,1,0,1,
13034875,"Rörstrandsgatan, Birkastan",6649978,Pia,,Norrmalms,59.34022,18.03029,Entire home/apt,500,240,0,,,1,0,0,
13058766,Extraordinary peaceful clean room,27261167,Maria,,Älvsjö,59.29014,17.99926,Private room,900,1,1,2016-05-30,0.01,1,364,0,
13061179,"House with garden, close to water",72345572,Matilda,,Skärholmens,59.27931,17.87628,Entire home/apt,1420,4,13,2022-08-27,0.17,1,0,6,
13070303,Luxurious house just 10min f Sthlm,69182531,Jesper,,Farsta,59.22793,18.13699,Entire home/apt,4321,2,75,2022-09-20,1.00,1,347,23,
13070444,Sundbybergs Beverly Hills,72449546,Marina,,Bromma,59.35804,17.96818,Entire home/apt,1127,1,23,2022-09-12,0.30,1,358,18,
13118419,Apartment in central Stockholm,58307187,Johan,,Södermalms,59.30805,18.083,Entire home/apt,1100,4,11,2022-06-22,0.15,1,0,1,
13119838,Lovely family friendly villa w large lush garden,10939904,Susanna & Marcus,,Älvsjö,59.27844,17.98953,Entire home/apt,2800,7,14,2022-07-30,0.22,1,56,3,
13134884,Beautiful 2 bedroom apartment in central Stockholm,73171744,Navid,,Kungsholmens,59.33388,18.04351,Entire home/apt,10000,3,19,2019-08-17,0.25,1,26,0,
13161603,Nice apartment in trendy SOFO at Södermalm,73501587,Ulrika,,Södermalms,59.30845,18.08277,Entire home/apt,1200,3,39,2021-08-28,0.51,1,0,0,
13180677,"Light and airy in the heart of SOFO, Södermalm ",38680120,Andreas,,Södermalms,59.31356,18.08468,Entire home/apt,800,3,100,2022-07-26,1.30,1,0,5,
13190000,Södermalm Mariatorget 110 m2,53837251,Patrik,,Södermalms,59.31745,18.06725,Entire home/apt,2911,5,15,2021-07-31,0.20,1,0,0,
13195404,5 Room apartment in the city center of Stockholm.,22492533,Jonas,,Norrmalms,59.33919,18.06015,Entire home/apt,6950,2,30,2022-09-04,0.39,1,363,7,
13203647,"Lovely room in central Stockholm, hotel-feeling",73974316,Katarina,,Östermalms,59.35283,18.06346,Entire home/apt,980,3,61,2022-09-11,0.82,1,115,25,
13204712,Härligt hörn radhus med bubbelpool.,3513577,Ankie,,Farsta,59.23656,18.10763,Entire home/apt,2710,3,4,2017-09-07,0.05,1,358,0,
13234534,"Lovely room at charming house, close to everything",688603,Sunny,,Hässelby-Vällingby,59.41429,17.82176,Private room,490,1,5,2022-09-04,0.08,2,327,1,
13238781,Room in cozy apartment with balkony,35226081,Jessica,,Östermalms,59.3619,18.02026,Private room,449,2,56,2021-12-03,0.73,1,19,1,
13245059,"Modern style, family friendly, near lake & City",74446491,Fredrik,,Farsta,59.25191054457032,18.112958387980278,Entire home/apt,1350,7,29,2022-08-12,0.38,1,35,4,
13287657,4 rooms apartment in Sofo.,74960337,Caroline,,Södermalms,59.31525,18.08384,Entire home/apt,2000,6,0,,,1,0,0,
13342484,"Super-central, cozy apartment in trendy Sofo!",22582615,Johanna,,Södermalms,59.31028,18.07664,Entire home/apt,1175,7,7,2022-07-24,0.09,1,0,2,
13373854,Fresh apartment for long-term stay,4922434,Julia,,Skärholmens,59.27666,17.87562,Entire home/apt,490,10,16,2021-07-18,0.22,3,176,0,
13376978,Great Junior 1 bedroom Apartment,17371921,Matt,,Kungsholmens,59.33703,18.03103,Entire home/apt,1054,1,21,2022-07-11,0.28,3,318,2,
13385009,Cosy apartment in  Sofo,76074402,Ulrika,,Södermalms,59.30883,18.08525,Entire home/apt,900,3,19,2019-08-30,0.25,1,0,0,
13391680,Nice studio apartment close to metro,76163505,Peter,,Rinkeby-Tensta,59.40723,17.92904,Entire home/apt,479,2,106,2022-09-21,1.40,1,11,7,
13393953,Charming two levelapartment with outstanding view.,9842,Elin,,Hägersten-Liljeholmens,59.30842,18.00548,Entire home/apt,800,3,33,2022-01-06,0.44,1,0,4,
13433540,Lovely apartment close to the city,57724269,Persefoni,,Bromma,59.36163,17.97928,Entire home/apt,1100,3,28,2022-09-05,0.67,2,66,13,
13446567,"Small villa with space, lake view and nature",76768491,Björn,,Enskede-Årsta-Vantörs,59.23106,18.02166,Entire home/apt,1000,21,96,2022-09-09,1.26,1,254,4,
13451059,Cozy room at perfect location,49712743,Jonatan,,Enskede-Årsta-Vantörs,59.29925,18.07917,Private room,459,2,73,2018-09-01,0.99,3,0,0,
13470627,Apartment close to the city and nature,77057492,Saori,,Hägersten-Liljeholmens,59.30036473932552,17.99579255282879,Entire home/apt,829,2,4,2022-07-20,1.45,1,0,4,
13472362,Living Room in Eco Apartment in Södermalm,77076562,Johnny,,Södermalms,59.31637,18.05269,Shared room,3348,1,3,2016-10-05,0.04,1,0,0,
13474111,2 room apart in quiet neighborhood,73371674,Micael,,Östermalms,59.35191,18.15525,Private room,551,10,1,2016-06-14,0.01,1,358,0,
13491172,Nice studio in city Vasastan for two,77308395,Maria,,Norrmalms,59.34412,18.04329,Entire home/apt,710,30,27,2021-03-05,0.36,1,0,0,
13520328,Self Contained Guesthouse In Peaceful Villa Garden,77662952,Lotta,,Enskede-Årsta-Vantörs,59.28271,18.08879,Entire home/apt,821,2,147,2022-09-23,1.93,1,194,29,
13528857,Fint hus i Norra Ängby Stockholm. Nära tunnelbana,73571560,Anne-Lee,,Bromma,59.35071,17.89497,Entire home/apt,1000,2,2,2017-01-01,0.03,1,12,0,
13533991,Cosy and modern apartment,77829721,Fredrik,,Bromma,59.33956,17.9529,Entire home/apt,780,2,17,2019-09-02,0.22,1,0,0,
13535151,"Room2, for GIRL minimum 5 month",11384441,Evgénia (Evi),,Hässelby-Vällingby,59.36847,17.84135,Private room,168,7,8,2022-05-21,0.12,2,176,2,
13541739,Studio apartment in the heart of Vasastan,76923403,Lovisa,,Norrmalms,59.34441,18.03709,Entire home/apt,800,4,5,2021-08-14,0.07,1,0,0,
13552056,Fantastisk våning i Gamla Stan i hjärtat av Stlm,8771302,Linn,,Södermalms,59.32527,18.06874,Entire home/apt,4100,3,63,2022-08-01,0.83,1,321,7,
13556356,"Spacious three room flat w Piano, Sofo Södermalm",74840626,Erik,,Södermalms,59.31489,18.07614,Entire home/apt,1200,30,4,2021-07-20,0.05,2,0,0,
13559906,Modern och ljus lägenhet på 2 rum och kök,40000011,Mireille,,Enskede-Årsta-Vantörs,59.295731,18.07243,Entire home/apt,1000,3,4,2022-03-05,0.28,2,172,3,
13575672,Stockholm for rent.,39056529,Gabriel,,Bromma,59.33996,17.8803,Private room,899,2,3,2016-08-05,0.04,1,88,0,
13593982,"Big flat close to lake beaches, 15 min to city",78558201,Klas,,Farsta,59.24774,18.09258,Private room,437,7,1,2018-08-17,0.02,1,89,0,
13601268,Charmigt hus nära stan i Enskede,59341453,Mia,,Enskede-Årsta-Vantörs,59.28495,18.06129,Entire home/apt,1550,7,16,2022-07-20,0.21,1,235,1,
13621641,"2 rooms, kitchen and large terrace in Örby-Älvsjö",78899930,Holger,,Enskede-Årsta-Vantörs,59.26817,18.02863,Private room,750,120,7,2019-08-30,0.09,4,266,0,
13634708,Great 2 bedroom apartment in Stockholm,17371921,Matt,,Bromma,59.33598,17.97488,Entire home/apt,1333,1,10,2022-07-30,0.13,3,362,2,
13648486,2 rooms in a cosy house near the Älvsjö fair,79237188,Kerstin Vilselius,,Enskede-Årsta-Vantörs,59.27251,18.02383,Private room,450,1,56,2022-09-17,0.75,1,58,17,
13676679,"2.5 rooms, own kitchen. Basement apt-ment, Älvsjö.",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,980,4,10,2021-08-26,0.13,4,93,0,
13707735,"Townhouse in green, friendly and city close area",80008863,Andreas,,Bromma,59.32002,17.9548,Entire home/apt,1500,7,8,2021-08-14,0.16,1,297,0,
13719548,Central studio with balcony near Karlaplan,28226449,Victoria,,Östermalms,59.33721,18.08878,Entire home/apt,950,5,13,2016-12-04,0.17,1,0,0,
13728032,Mysigt radhus i Bagarmossen strax söder om Sthlm,433474,Janniche,,Skarpnäcks,59.27173,18.13323,Entire home/apt,1400,3,2,2017-07-10,0.03,1,0,0,
13755942,Exclusive Villa seaview 30 min from Stockholm City,70085529,Marcus,,Östermalms,59.34409,18.16565,Entire home/apt,3224,6,1,2022-08-10,0.65,1,83,1,
13762144,Apartment w. balcony near Stureplan,80679173,Tomas,,Östermalms,59.34173,18.06744,Entire home/apt,704,90,8,2022-05-15,0.13,2,299,2,
13770010,"2 rooms, terrace in SW, entrance floor. Älvsjö (R)",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,750,7,5,2018-09-17,0.07,4,266,0,
13821751,3 bedroom flat in trendy Södermalm,6631124,Johan,,Södermalms,59.31673,18.07873,Entire home/apt,3500,2,94,2022-09-05,1.30,2,0,20,
13854330,Nice double room in Stockholm,24056977,Sven,,Kungsholmens,59.33048,18.01445,Private room,1000,3,20,2021-08-30,0.27,1,89,0,
13886732,"Nice room in Solna, 10 minutes to City by metro",12913401,Elisabet,,Bromma,59.35253,17.98546,Private room,495,4,128,2022-07-22,1.70,2,265,6,
13977591,"Family friendly 4 rooms apartment, sea view",83247448,Mila,,Kungsholmens,59.33636,18.00704,Entire home/apt,1521,1,24,2022-09-20,0.32,1,4,15,
13985801,Shared apartment with your own bedroom,7567104,Jonas,,Bromma,59.35448,17.99563,Private room,504,2,80,2021-10-07,1.09,1,340,2,
14021574,Central three room flat facing a park,83894952,Hannah,,Södermalms,59.31079,18.07105,Entire home/apt,1597,4,72,2022-09-11,0.96,1,2,14,
14066604,Charming house near city center,84463017,Daniel,,Bromma,59.3228,17.97164,Entire home/apt,2700,3,6,2022-07-31,0.16,1,51,2,
14070551,3 room Apartment in Hornstull,84508439,Janne,,Södermalms,59.31901,18.04353,Entire home/apt,1100,50,0,,,1,88,0,
14122541,Chic etagelägenhet med jätteterrass,14039777,Sofia,,Södermalms,59.31546,18.03016,Entire home/apt,1595,4,19,2022-07-24,0.26,1,357,5,
14124773,Waterfront Villa with Private Beach,85169097,Gabriela,,Rinkeby-Tensta,59.42681,17.96228,Entire home/apt,6750,3,24,2022-08-25,0.32,1,355,4,
14141028,"Quiet Room in Sofo, Stockholm!",74840626,Erik,,Södermalms,59.31538,18.07852,Private room,657,5,11,2019-08-25,0.17,2,0,0,
14175945,Privat room in central Stockholm,17872507,Vendela,,Kungsholmens,59.33266,18.02663,Private room,700,3,65,2022-09-18,0.96,1,122,17,
14312095,"Central modern spatious apartment, amazing view",36618654,Anna,,Södermalms,59.3127,18.08509,Entire home/apt,1950,4,7,2018-06-22,0.09,1,50,0,
14391514,3-room Apartment close to city!,88416015,Karin,,Södermalms,59.30343,18.10244,Entire home/apt,1350,1,13,2020-01-01,0.18,2,0,0,
14399325,Vackert hus i Bromma med spabad! Hyr helt hus,88506411,Anders,,Bromma,59.33075,17.94588,Entire home/apt,1800,3,42,2022-07-24,0.57,1,219,4,
14436576,"Lovely apartment in Söder, Liljeholmen",88869085,Michael,,Hägersten-Liljeholmens,59.30791,18.01255,Entire home/apt,900,3,4,2022-06-22,0.64,1,330,4,
14436753,Room for 1 Solna near Stockholm & Karolinska Inst,16326626,Laura (Laurici),,Kungsholmens,59.35297,18.00321,Private room,700,2,153,2022-09-01,2.06,2,0,13,
14455661,Stenkast från stan. Gångavstånd till Globen.,35771028,Per,,Skarpnäcks,59.29944,18.08629,Entire home/apt,980,3,41,2022-09-21,5.52,1,0,41,
14493375,Amazing Villa with pool and jacuzzi,6629287,Elin,,Enskede-Årsta-Vantörs,59.26937,18.03113,Entire home/apt,2500,3,7,2022-08-14,0.10,1,341,5,
14538762,A cozy apartment 13 minutes from Stockholm City,7190770,Yasir,,Hägersten-Liljeholmens,59.30623,17.98557,Private room,3000,1,1,2016-10-02,0.01,1,365,0,
14542251,The South Island Haven (Södermalm Stockholm),30804333,Rachel,,Södermalms,59.318443,18.035557,Entire home/apt,2040,4,3,2021-11-08,0.05,2,0,1,
14580778,Bright central airy apartment with balcony,80996959,Nina,,Norrmalms,59.34584,18.05808,Entire home/apt,753,4,63,2022-08-29,0.86,1,0,5,
14601226,Cozy room with nature & city (South of Stockholm),79134539,Caroline,,Hägersten-Liljeholmens,59.295059,17.996189,Private room,370,1,41,2022-06-11,0.55,1,178,2,
14601613,Cute apartment in central Stockholm,13266721,Valerie,,Norrmalms,59.34639,18.05939,Entire home/apt,1500,40,13,2022-04-20,0.19,1,360,1,
14658098,Classic in central Stockholm,5873957,Lena,,Södermalms,59.31556,18.05769,Entire home/apt,3200,4,43,2022-08-30,0.59,1,147,6,
14660062,"Solnedgång, havsutsikt och brasa!
10min till city.",90892163,Maire,,Östermalms,59.31688,18.11398,Entire home/apt,5000,90,1,2017-09-04,0.02,1,266,0,
14690946,Bedroom in a very nice apartment,88416015,Karin,,Södermalms,59.30208,18.10121,Private room,720,1,4,2019-06-12,0.05,2,363,0,
14720731,Your own cozy studio 10 min from the city.,25310349,Constancia,,Farsta,59.27421,18.08386,Entire home/apt,400,30,26,2021-10-10,0.36,1,212,1,
14782687,2 Bedroom apt with great ambiance,65567769,Yousef,,Hässelby-Vällingby,59.36745,17.8432,Entire home/apt,801,5,19,2022-08-15,0.26,1,172,5,
14806597,"Bright, cozy, modern apt near metro",29916985,Bodil,,Södermalms,59.31791,18.05311,Entire home/apt,1000,13,0,,,1,266,0,
14839641,Cosy apartment in Vasastan,92849509,Josefine,,Norrmalms,59.3471,18.04349,Entire home/apt,2643,5,11,2019-07-11,0.15,1,173,0,
14846265,Ljus och nyrenoverad lägenhet i hjärtat av Söder,92922909,Åsa,,Södermalms,59.31599,18.06671,Entire home/apt,1000,2,12,2022-07-14,0.28,1,88,3,
14878267,Cozy small house close to Stockholm,9247334,Chandra,,Farsta,59.23797256210229,18.05197214165865,Entire home/apt,869,1,0,,,1,178,0,
14882548,Charmig lägenhet på Maria-berget,40821016,Vanessa,,Södermalms,59.32102,18.06334,Entire home/apt,999,4,0,,,1,207,0,
14890911,Charmigt hus mitt i Gamla Enskede,29850274,Magnus,,Enskede-Årsta-Vantörs,59.28389,18.08736,Entire home/apt,2000,5,2,2019-04-24,0.03,1,81,0,
14892987,Apartment in attractive area in Sollentuna,93200839,Egon,,Rinkeby-Tensta,59.42325,17.95444,Entire home/apt,1400,3,20,2022-09-15,0.28,2,106,15,
14904604,Big quiet room close to Odenplan station,93592727,Cata,,Norrmalms,59.34311,18.04101,Private room,449,3,49,2019-05-29,0.67,1,22,0,
14907889,Fantastic Apartment in the Trendy Siberia Neighborhood,28205135,Fabian,,Norrmalms,59.34875,18.05655,Entire home/apt,856,2,13,2019-09-08,0.19,1,16,0,
14955907,Room in spacious villa in idyllic Stockholm,94147247,Fatima,,Farsta,59.23562,18.13348,Private room,450,1,6,2022-09-03,0.09,2,297,3,
14978786,"Charming 1930s villa, big garden, swim lake nearby",75256367,Linda,,Älvsjö,59.25858,17.98804,Entire home/apt,1900,2,10,2022-07-30,0.15,1,157,2,
15000226,Separate 10 sq.m room i 20 min to city center,94604679,Anastasia,,Hässelby-Vällingby,59.36668,17.8779,Private room,450,1,2,2019-02-16,0.03,1,179,0,
15005150,Studio apartment in the heart of Södermalm,81806054,Pär & Regina,,Södermalms,59.31939,18.05772,Entire home/apt,750,1,471,2022-09-18,6.43,3,17,82,
15022331,"Big, cosy apartment in the center",94324346,Lena,,Södermalms,59.31229,18.05098,Entire home/apt,1639,5,31,2022-08-05,0.43,2,0,5,
15105103,Perfekt boende nära Stockholm Centrum,95663983,Oleg,,Bromma,59.34943,17.98449,Private room,420,1,152,2022-09-17,2.08,1,48,30,
15109221,Unique flat at Mariatorget the heart of  Sodermalm,47605089,Vivianne,,Södermalms,59.31822,18.06684,Entire home/apt,4000,2,52,2022-08-02,1.25,1,34,13,
15153786,Beautiful three room apartment in Vasastan,27655429,Pascal,,Norrmalms,59.34187,18.05877,Entire home/apt,2070,5,7,2019-09-28,0.10,1,0,0,
15175526,Sunny flat with balcony 5 min from Old Town,96294228,Annika,,Södermalms,59.3187,18.06446,Entire home/apt,950,5,50,2022-07-19,0.68,1,0,3,
15179952,Right in front of the water!,96352405,Rafaele,,Kungsholmens,59.33626,18.03035,Entire home/apt,1400,10,6,2022-08-14,0.08,1,352,2,
